ls6500: Output directed to terminal and Log/Pre-irrad_4_141031_201411051643_762619.log
Created Figures/Pre-irrad_4_141031/
initialize ls6500
dataDir /Users/djaffe/work/GIT/LINDSEY/TechMaturation2014/LS6500/Pre-irrad_4_141031/ 
dataSubDir Pre-irrad_4_141031/
initialize spreadsheetReader
ls6500.Main: pickMode put
ls6500.processHeader: columnIDs ['TrayID', 'Position01', 'Position02', 'Position03', 'Position04', 'Position05', 'Position06', 'Position07', 'Position08', 'Position09', 'Position10', 'Position11', 'Position12']
vial#   sampleName     position check of sample name Number of `no vial` slots to this slot
    0      STD_3_H S1_Position01 STD_3_H 0
Tray_Position S7_Position09 Number of `no vial` to this position 0
Tray_Position S7_Position10 Number of `no vial` to this position 0
Tray_Position S7_Position11 Number of `no vial` to this position 0
Tray_Position S7_Position12 Number of `no vial` to this position 0
Tray_Position S8_Position01 Number of `no vial` to this position 0
Tray_Position S8_Position02 Number of `no vial` to this position 0
Tray_Position S8_Position03 Number of `no vial` to this position 0
Tray_Position S8_Position04 Number of `no vial` to this position 0
Tray_Position S8_Position05 Number of `no vial` to this position 0
Tray_Position S8_Position06 Number of `no vial` to this position 0
Tray_Position S8_Position07 Number of `no vial` to this position 0
Tray_Position S8_Position08 Number of `no vial` to this position 0
Tray_Position S8_Position09 Number of `no vial` to this position 0
Tray_Position S8_Position10 Number of `no vial` to this position 0
Tray_Position S8_Position11 Number of `no vial` to this position 0
Tray_Position S8_Position12 Number of `no vial` to this position 0
Tray_Position S9_Position01 Number of `no vial` to this position 0
Tray_Position S9_Position02 Number of `no vial` to this position 0
Tray_Position S9_Position03 Number of `no vial` to this position 0
Tray_Position S9_Position04 Number of `no vial` to this position 0
Tray_Position S9_Position05 Number of `no vial` to this position 0
Tray_Position S9_Position06 Number of `no vial` to this position 0
Tray_Position S9_Position07 Number of `no vial` to this position 0
Tray_Position S9_Position08 Number of `no vial` to this position 0
Tray_Position S9_Position09 Number of `no vial` to this position 0
Tray_Position S9_Position10 Number of `no vial` to this position 0
Tray_Position S9_Position11 Number of `no vial` to this position 0
Tray_Position S9_Position12 Number of `no vial` to this position 0
Tray_Position S10_Position01 Number of `no vial` to this position 0
Tray_Position S10_Position02 Number of `no vial` to this position 0
Tray_Position S10_Position03 Number of `no vial` to this position 0
Tray_Position S10_Position04 Number of `no vial` to this position 0
Tray_Position S10_Position05 Number of `no vial` to this position 0
Tray_Position S10_Position06 Number of `no vial` to this position 0
Tray_Position S10_Position07 Number of `no vial` to this position 0
Tray_Position S10_Position08 Number of `no vial` to this position 0
Tray_Position S10_Position09 Number of `no vial` to this position 0
Tray_Position S10_Position10 Number of `no vial` to this position 0
Tray_Position S10_Position11 Number of `no vial` to this position 0
Tray_Position S10_Position12 Number of `no vial` to this position 0
Tray_Position S11_Position01 Number of `no vial` to this position 0
Tray_Position S11_Position02 Number of `no vial` to this position 0
Tray_Position S11_Position03 Number of `no vial` to this position 0
Tray_Position S11_Position04 Number of `no vial` to this position 0
Tray_Position S11_Position05 Number of `no vial` to this position 0
Tray_Position S11_Position06 Number of `no vial` to this position 0
Tray_Position S11_Position07 Number of `no vial` to this position 0
Tray_Position S11_Position08 Number of `no vial` to this position 0
Tray_Position S11_Position09 Number of `no vial` to this position 0
Tray_Position S11_Position10 Number of `no vial` to this position 0
Tray_Position S11_Position11 Number of `no vial` to this position 0
Tray_Position S11_Position12 Number of `no vial` to this position 0
Tray_Position S12_Position01 Number of `no vial` to this position 0
Tray_Position S12_Position02 Number of `no vial` to this position 0
Tray_Position S12_Position03 Number of `no vial` to this position 0
Tray_Position S12_Position04 Number of `no vial` to this position 0
Tray_Position S12_Position05 Number of `no vial` to this position 0
Tray_Position S12_Position06 Number of `no vial` to this position 0
Tray_Position S12_Position07 Number of `no vial` to this position 0
Tray_Position S12_Position08 Number of `no vial` to this position 0
Tray_Position S12_Position09 Number of `no vial` to this position 0
Tray_Position S12_Position10 Number of `no vial` to this position 0
Tray_Position S12_Position11 Number of `no vial` to this position 0
Tray_Position S12_Position12 Number of `no vial` to this position 0
Tray_Position S13_Position01 Number of `no vial` to this position 0
Tray_Position S13_Position02 Number of `no vial` to this position 0
Tray_Position S13_Position03 Number of `no vial` to this position 0
Tray_Position S13_Position04 Number of `no vial` to this position 0
Tray_Position S13_Position05 Number of `no vial` to this position 0
Tray_Position S13_Position06 Number of `no vial` to this position 0
Tray_Position S13_Position07 Number of `no vial` to this position 0
Tray_Position S13_Position08 Number of `no vial` to this position 0
Tray_Position S13_Position09 Number of `no vial` to this position 0
Tray_Position S13_Position10 Number of `no vial` to this position 0
Tray_Position S13_Position11 Number of `no vial` to this position 0
Tray_Position S13_Position12 Number of `no vial` to this position 0
Tray_Position S14_Position01 Number of `no vial` to this position 0
Tray_Position S14_Position02 Number of `no vial` to this position 0
Tray_Position S14_Position03 Number of `no vial` to this position 0
Tray_Position S14_Position04 Number of `no vial` to this position 0
Tray_Position S14_Position05 Number of `no vial` to this position 0
Tray_Position S14_Position06 Number of `no vial` to this position 0
Tray_Position S14_Position07 Number of `no vial` to this position 0
Tray_Position S14_Position08 Number of `no vial` to this position 0
Tray_Position S14_Position09 Number of `no vial` to this position 0
Tray_Position S14_Position10 Number of `no vial` to this position 0
Tray_Position S14_Position11 Number of `no vial` to this position 0
Tray_Position S14_Position12 Number of `no vial` to this position 0
Tray_Position S15_Position01 Number of `no vial` to this position 0
Tray_Position S15_Position02 Number of `no vial` to this position 0
Tray_Position S15_Position03 Number of `no vial` to this position 0
Tray_Position S15_Position04 Number of `no vial` to this position 0
Tray_Position S15_Position05 Number of `no vial` to this position 0
Tray_Position S15_Position06 Number of `no vial` to this position 0
Tray_Position S15_Position07 Number of `no vial` to this position 0
Tray_Position S15_Position08 Number of `no vial` to this position 0
Tray_Position S15_Position09 Number of `no vial` to this position 0
Tray_Position S15_Position10 Number of `no vial` to this position 0
Tray_Position S15_Position11 Number of `no vial` to this position 0
Tray_Position S15_Position12 Number of `no vial` to this position 0
Tray_Position R1_Position01 Number of `no vial` to this position 0
Tray_Position R1_Position02 Number of `no vial` to this position 0
Tray_Position R1_Position03 Number of `no vial` to this position 0
Tray_Position R1_Position04 Number of `no vial` to this position 0
Tray_Position R1_Position05 Number of `no vial` to this position 0
Tray_Position R1_Position06 Number of `no vial` to this position 0
Tray_Position R1_Position07 Number of `no vial` to this position 0
Tray_Position R1_Position08 Number of `no vial` to this position 0
Tray_Position R1_Position09 Number of `no vial` to this position 0
Tray_Position R1_Position10 Number of `no vial` to this position 0
Tray_Position R1_Position11 Number of `no vial` to this position 0
Tray_Position R1_Position12 Number of `no vial` to this position 0
ls6500.putOrGet: patience...writing pickled data to Pickles/Pre-irrad_4_141031.pickle
ls6500.defineMatchingSamples 
Name : Samples
ls6500.Analyze
histogramming samples 0102_2F25 0052_2F14 0050_4F13 0140_4F23 0050_2F13 0052_1F14 0142_1F33 0140_1F23 0102_4F25 0102_1F25 1002_1F35 0142_3F33 0100_3F15 0050_1F13 STD_14_C 0100_4F15 0102_3F25 0100_1F15 EMPTY_S3_Position03 0052_3F14 0050_3F13 0052_4F14 STD_3_H 0100_2F15 0142_2F33 0140_3F23 0142_4F33 0140_2F23 1000_1F34 
ls6500.Analyze: Wrote hists to Histograms/Pre-irrad_4_141031.root
